"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"104","SP1",14,"Osasuna","Real Madrid",1,"D",0.4,1,-6,18,-22,39,-13,28,-16,5,11,6.5,1.22,0.680733753856388,0.192377314364888,0.126888931778724,14,7.88090801917896,5.19811810088621,1.46900310780089
"105","SP1",14,"Vallecano","Granada",1,"A",0.3,0.4,-4,-3,28,5,0,-7,6,13,2.05,3.3,3.6,0.195614521051343,0.243827762059904,0.560557716888753,14,1.78393762117891,4.10125570423895,5.11209492334942
"106","SP1",14,"Almeria","Espanol",1,"D",0.6,0.3,-4,-1,-55,-20,-15,-8,-21,-10,2.7,3.2,2.63,0.333476493324148,0.257799417840807,0.408724088835045,14,2.44663827583596,3.87898470980066,2.99871211320425
"107","SP1",14,"Ath Madrid","Valencia",1,"H",0.9,0.5,12,2,26,55,25,18,1,14,1.33,4.75,10,0.293721853450929,0.131363730454077,0.574914416094994,14,1.73938932822789,7.61245129491499,3.40458153947699
"108","SP1",14,"Sevilla","Ath Bilbao",1,"D",0.6,0.7,2,1,-4,13,0,6,0,8,1.95,3.5,3.75,0.319744029649013,0.23013613992093,0.450119830430057,14,2.22163062454851,4.34525407588561,3.12750171159634
"109","SP1",14,"Sociedad","Betis",1,"H",0.7,0.2,3,-8,16,-3,10,-7,11,13,1.73,3.6,4.75,0.136419066340891,0.167727642554191,0.695853291104918,14,1.4370845302925,5.96204647470026,7.33035364353797
"110","SP1",14,"Valladolid","Celta",1,"H",0.2,0.4,-6,-3,-32,-7,-13,-8,5,-3,2.38,3.25,3,0.270615957092171,0.244362083026255,0.485021959881574,14,2.06176231740964,4.0922879180587,3.69527359267806
"111","SP1",14,"Elche","Malaga",1,"A",0.3,0.5,-3,-1,-31,17,-11,-7,-1,1,2.3,3.2,3.2,0.363830890006542,0.211484865824693,0.424684244168765,14,2.35469060538684,4.72847073997689,2.7485296808691
"112","SP1",14,"Ath Madrid","Levante",1,"H",0.9,0.2,14,-5,40,-36,26,-12,8,-7,1.14,7.5,17,0.0511406121203572,0.0968457189941198,0.852013668885523,14,1.17369009033394,10.3257016457353,19.5539309863273
"113","SP1",14,"Betis","Almeria",1,"A",0.1,0.5,-12,-5,-7,-50,-13,-14,2,-18,1.73,3.75,4.5,0.135783494688234,0.335726212586727,0.528490292725039,14,1.89218234235435,2.97861758334307,7.36466536154525
